# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = lv_group_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = lv.data.R
# init = 2 (Default)
# random
#   seed = 2531315077
# output
#   file = sample2.mpi.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.1.2,theta.2.2,theta.1.3,theta.2.3,theta.1.4,theta.2.4,z_init.1.1,z_init.2.1,z_init.1.2,z_init.2.2,sigma.1.1,sigma.2.1,sigma.1.2,sigma.2.2,z.1.1,z.2.1,z.1.2,z.2.2,z.1.3,z.2.3,z.1.4,z.2.4,z.1.5,z.2.5,z.1.6,z.2.6,z.1.7,z.2.7,z.1.8,z.2.8,z.1.9,z.2.9,z.1.10,z.2.10,z.1.11,z.2.11,z.1.12,z.2.12,z.1.13,z.2.13,z.1.14,z.2.14,z.1.15,z.2.15,z.1.16,z.2.16,z.1.17,z.2.17,z.1.18,z.2.18,z.1.19,z.2.19,z.1.20,z.2.20,z.1.21,z.2.21,z.1.22,z.2.22,z.1.23,z.2.23,z.1.24,z.2.24,z.1.25,z.2.25,z.1.26,z.2.26,z.1.27,z.2.27,z.1.28,z.2.28,z.1.29,z.2.29,z.1.30,z.2.30,z.1.31,z.2.31,z.1.32,z.2.32,z.1.33,z.2.33,z.1.34,z.2.34,z.1.35,z.2.35,z.1.36,z.2.36,z.1.37,z.2.37,z.1.38,z.2.38,z.1.39,z.2.39,z.1.40,z.2.40
24.8671,0.972981,0.0309682,7,127,0,-19.9336,1.27731,1.3752,0.0615571,0.0447709,0.324466,0.358707,0.017092,0.0659629,8.29181,11.9268,18.0096,22.8552,0.32444,0.441196,0.40563,0.472675,10.7414,15.2709,15.8638,13.7953,24.4378,14.0045,34.5278,16.7947,37.1004,22.8269,26.6864,28.8174,15.383,29.6273,9.73428,26.3556,7.86782,22.0608,8.19724,18.2461,10.4906,15.4268,15.3904,13.8516,23.7228,13.9181,33.9125,16.4867,37.3979,22.3259,27.6279,28.5328,15.9963,29.7462,9.98231,26.6493,7.91823,22.36,8.11222,18.4876,12.6036,37.5541,6.65411,49.9852,2.88177,46.8463,1.70742,37.7588,1.51747,29.2368,1.88911,22.7821,2.98533,18.5944,5.38648,16.9609,9.65888,19.2772,13.3467,29.4148,9.70412,45.887,4.22015,49.8232,2.08426,42.2629,1.53098,33.0997,1.64066,25.5977,2.34199,20.3129,4.0221,17.3791,7.39341,17.4966,12.0965,23.2671,12.4373,38.2841
24.3184,0.847841,0.0309682,7,127,0,-13.4828,1.26988,0.588912,0.0343678,0.0199592,0.322753,0.61908,0.0183989,0.157808,6.24615,6.36606,32.5569,30.9794,0.327061,0.301772,0.375932,0.298672,8.06514,26.8174,12.2197,23.2996,19.976,22.543,31.3336,26.091,38.8252,36.66,30.2583,51.3727,16.1837,56.6329,8.87476,51.118,6.32853,42.3723,6.06054,34.2982,7.4348,28.0467,10.904,23.9474,17.6507,22.4146,28.3763,24.6621,38.1655,33.2971,33.7601,48.0751,19.1548,56.6107,10.1005,53.0419,6.69071,44.5668,5.97153,36.1554,5.46126,43.1666,3.86951,48.5054,2.74544,43.6072,2.26319,34.613,2.22524,26.4301,2.51824,20.607,3.12271,17.2442,4.04381,16.2784,5.19708,18.144,6.19176,24.1574,6.21118,35.2529,4.91691,46.2485,3.40291,47.739,2.51717,40.641,2.20833,31.5771,2.29104,24.1423,2.69047,19.1804,3.40461,16.6351,4.4249,16.5539,5.59131,19.6548
33.2127,0.846168,0.0309682,7,127,0,-15.2259,1.11581,1.26123,0.0300701,0.0405685,0.375082,0.36556,0.0188787,0.137221,7.12343,6.71863,28.456,30.8917,0.314485,0.294287,0.450301,0.35861,10.1077,22.9217,16.2763,20.08,27.2174,20.6339,41.3488,27.1177,44.7751,43.4688,27.8575,60.3401,13.3214,60.1421,7.69678,49.9129,6.19817,38.951,6.73579,30.1621,9.16562,24.0026,14.4271,20.4941,24.1377,20.1038,38.161,24.7937,46.0654,38.7277,32.6024,57.596,15.8001,61.6083,8.51894,52.6287,6.33565,41.4098,6.45104,32.0189,4.65636,48.7409,1.98789,52.271,0.981335,43.8617,0.716174,34.0292,0.753204,26.0437,1.04506,20.3727,1.74201,17.0084,3.15994,16.3488,5.42037,20.3093,6.67665,33.462,4.17795,50.4596,1.76035,51.4579,0.914623,42.3975,0.706636,32.7401,0.777941,25.0839,1.11468,19.7441,1.89307,16.7256,3.44236,16.5555,5.75315,21.5182,6.53296,36.1797
34.9241,0.988764,0.0309682,7,255,0,-28.3444,1.44808,0.898261,0.0453783,0.0290479,0.291766,0.511102,0.0160798,0.106223,6.56955,10.3012,27.3703,21.0571,0.294467,0.37041,0.27742,0.330567,8.9523,23.0928,14.2215,20.6799,23.8728,20.8466,36.3993,25.3061,39.5829,35.6803,25.8967,45.7001,13.1984,46.2427,7.74385,40.5742,6.10678,33.7636,6.45458,27.8365,8.64014,23.4084,13.5854,20.8077,22.8072,20.69,35.3801,24.6623,40.1078,34.573,27.3713,45.1405,14.0056,46.5491,8.03366,41.1831,6.16076,34.3576,6.3539,28.3151,10.6783,40.6541,5.82951,59.5275,2.61305,54.3664,1.61806,40.3576,1.47676,28.3961,1.80599,20.1967,2.66799,15.2765,4.36224,13.1896,7.23989,14.4915,10.6291,22.6106,10.2734,43.6616,5.2774,60.0831,2.41691,52.8163,1.57071,38.7561,1.49267,27.2317,1.8763,19.4556,2.8175,14.8837,4.63718,13.1377,7.65479,14.9799,10.9051,24.3715
31.9837,0.851364,0.0309682,7,255,0,-20.6537,1.0288,0.920957,0.0316362,0.0280827,0.435966,0.47641,0.0218257,0.213712,7.62625,5.43103,26.2062,29.8985,0.373012,0.255591,0.401986,0.35196,10.2633,20.511,15.8482,17.5204,25.662,17.6723,38.432,23.0077,42.5301,37.2137,27.8423,53.0207,13.9096,53.1464,8.37466,43.3398,7.03635,32.9945,7.91939,25.0286,10.9804,19.8005,17.2119,17.2938,27.7962,18.127,40.2935,24.7529,41.0948,40.4126,24.8008,54.3006,12.4725,51.8016,7.93512,41.4513,7.04849,31.4253,8.27498,23.9331,4.17863,54.9286,1.85278,63.6791,0.897062,52.0081,0.641557,37.8091,0.655579,26.8765,0.864572,19.5608,1.34007,15.2825,2.25293,13.7982,3.7621,16.1277,5.32255,26.8271,4.57806,51.0115,2.13314,64.2066,0.983625,54.3667,0.659361,39.9182,0.64043,28.3779,0.816144,20.5176,1.23953,15.7845,2.06778,13.8315,3.48311,15.3738,5.14942,24.1891
31.9861,0.983563,0.0309682,7,127,0,-25.432,1.11641,1.1338,0.0248038,0.0345554,0.383628,0.44709,0.0200109,0.200477,6.44417,5.22892,35.3772,18.4244,0.314493,0.28728,0.254367,0.311231,9.02495,28.0355,14.5526,24.0341,24.7275,24.0447,38.9482,30.9245,44.7185,50.3102,28.7603,73.2934,13.3508,74.7291,7.39566,61.9741,5.79818,47.9761,6.23297,36.7688,8.48574,28.9276,13.4677,24.4104,22.8544,23.7138,36.8373,29.2313,45.2888,46.5441,31.8193,70.8849,14.9475,75.8704,7.91038,64.159,5.88394,49.938,6.06089,38.2372,6.30429,40.2233,2.87732,66.4067,0.944509,59.7317,0.492831,43.627,0.430743,30.4963,0.551479,21.4553,0.90818,15.799,1.72943,13.0197,3.4305,13.7118,5.9302,22.4104,5.57123,50.0464,2.03934,67.2085,0.737612,55.0628,0.451756,39.3745,0.447747,27.472,0.624364,19.4952,1.0836,14.6995,2.11282,12.7822,4.13159,15.0028,6.40447,28.2345
31.6062,0.78696,0.0309682,7,127,0,-25.1224,0.928069,0.967834,0.0425307,0.0311227,0.446791,0.451997,0.0239819,0.121593,8.04445,7.65516,17.0134,28.8152,0.285583,0.299025,0.469531,0.396693,10.6856,13.5666,15.8415,11.8577,24.239,12.1851,34.3592,15.7661,37.5957,24.5526,26.5795,34.6192,14.499,35.7902,8.94753,29.9954,7.32171,23.1976,7.80426,17.7271,10.1167,14.0021,14.8103,12.0093,22.6824,11.9616,32.8709,14.8846,38.0721,22.8053,28.8853,33.4307,15.9722,36.2617,9.49503,31.0991,7.41626,24.2223,7.60927,18.4861,6.43903,44.726,3.59925,52.1475,2.01112,45.9956,1.47888,35.9321,1.4655,27.2391,1.83065,21.0961,2.65902,17.5396,4.13811,16.7479,6.23667,19.9551,7.69242,30.2056,6.16386,46.1238,3.3763,52.0045,1.92464,45.0473,1.45937,34.9832,1.48445,26.5216,1.88862,20.6346,2.77204,17.3316,4.32239,16.8504,6.4459,20.5882,7.6963,31.6708
32.7659,0.990307,0.0309682,7,127,0,-27.9819,0.827805,0.925118,0.0442634,0.0319205,0.546783,0.486045,0.0273542,0.13129,7.3076,7.60393,14.0003,22.4201,0.350617,0.406375,0.345203,0.353334,9.86175,10.1976,15.0997,8.24256,24.2512,8.08971,37.0903,10.7892,44.5521,19.7405,30.9936,33.5627,14.5494,35.3577,8.18723,27.4577,6.69543,19.3511,7.46537,13.5361,10.2375,9.93003,15.8025,8.14304,25.3856,8.1948,38.34,11.3132,44.2257,21.073,29.0039,34.4734,13.5534,34.7998,7.89752,26.5939,6.68647,18.6748,7.64153,13.0932,7.39817,38.5775,4.25635,51.3981,2.14831,47.1692,1.42532,36.3227,1.32521,26.6366,1.60567,19.7786,2.31661,15.6493,3.65907,14.1318,5.77022,16.0213,7.82173,24.3634,6.99786,41.4779,3.79832,51.7412,1.96816,45.589,1.37951,34.6337,1.34528,25.363,1.6853,18.9541,2.48002,15.2323,3.9428,14.1603,6.14761,16.7873,7.96212,26.574
34.917,0.955256,0.0309682,7,127,0,-27.1749,1.23771,0.807785,0.0254045,0.0241659,0.343036,0.537608,0.0178964,0.18689,7.04323,5.84443,39.5662,26.4965,0.271709,0.223721,0.328923,0.323128,9.78331,32.5237,15.5974,28.7971,25.9627,29.4226,39.0884,37.4351,41.7847,56.4351,26.434,74.7773,13.1581,74.583,7.79436,63.2977,6.32708,50.7759,6.88761,40.4478,9.39221,33.0914,14.8246,29.0038,24.699,29.0971,37.9104,36.1504,42.4939,54.1401,28.2216,73.6841,14.0739,75.3355,8.10456,64.5935,6.37016,51.9652,6.75092,41.3599,5.50963,46.7609,3.18931,61.9405,1.66889,55.803,1.14676,41.9764,1.08497,30.0555,1.30915,21.8646,1.84626,17.0552,2.81908,15.2853,4.3082,17.2544,5.82731,26.2454,5.53982,46.3643,3.22733,61.8745,1.68457,56.0188,1.1509,42.2103,1.08349,30.2293,1.30289,21.9754,1.83375,17.1122,2.79789,15.2887,4.27924,17.1759,5.80963,25.9982
34.0245,0.712981,0.0309682,7,127,0,-28.8597,1.17613,0.600339,0.0737133,0.0172127,0.357741,0.739253,0.0182382,0.156,7.10246,8.72182,14.0523,26.0139,0.332835,0.401578,0.322078,0.302439,9.08401,11.3532,13.6377,9.71948,22.0912,9.34941,34.4675,10.912,42.8463,15.7303,33.5322,22.691,17.8748,25.1594,9.84926,22.3968,7.14849,18.1912,6.99941,14.4294,8.74437,11.6122,12.9393,9.85001,20.879,9.31273,32.9724,10.5923,42.6268,14.9815,35.4081,21.9913,19.338,25.2135,10.4249,22.8489,7.30082,18.6726,6.92043,14.8194,8.45072,49.6787,5.30135,70.3093,2.97895,62.4911,2.17156,43.9775,2.12704,29.1559,2.55941,19.9485,3.46786,15.139,4.95055,13.8267,6.99375,16.6692,8.84665,27.7645,8.20991,52.637,4.97585,70.7616,2.84095,60.6776,2.14017,42.1867,2.15106,27.9612,2.62975,19.2718,3.5925,14.8472,5.13881,13.8948,7.21949,17.3166,8.94403,29.6863
32.4979,0.969294,0.0309682,7,127,0,-23.4357,1.0976,0.832125,0.017039,0.0244427,0.383378,0.541286,0.0191063,0.0954451,7.58276,11.9713,49.2945,25.4857,0.311571,0.37737,0.314518,0.317496,10.7035,39.8502,17.05,35.1804,28.0206,36.5936,41.4795,48.5817,43.5421,77.1734,26.8939,104.571,13.2375,102.893,7.93193,85.0527,6.57182,66.3148,7.26917,51.4389,9.96172,41.179,15.6265,35.6262,25.7403,35.7646,39.3566,45.36,44.8325,71.137,30.2151,101.628,14.9081,105,8.48314,88.521,6.63976,69.3911,7.0151,53.7278,11.5014,47.9533,6.27913,65.6209,3.06196,58.1852,2.04917,42.7581,1.95276,29.9735,2.41505,21.3941,3.51931,16.4272,5.57042,14.6205,8.81532,16.7561,12.1722,26.8682,11.1413,50.243,5.87231,65.8392,2.9136,56.9106,2.01448,41.4932,1.97151,29.0702,2.48195,20.8327,3.65386,16.147,5.80378,14.6223,9.13887,17.2193,12.3389,28.3688
37.0997,0.972353,0.0309682,7,127,0,-26.6035,1.32532,0.694682,0.0585115,0.0222173,0.33056,0.639534,0.0168537,0.224181,6.43747,5.50435,20.161,24.5223,0.278035,0.26617,0.344242,0.321473,8.37814,16.3635,13.0616,14.0166,22.2333,13.4571,36.2563,15.7629,45.1432,22.9882,32.8489,32.7496,16.179,35.1567,8.68501,30.8149,6.38479,25.0262,6.47539,19.9875,8.50029,16.2438,13.3223,13.9576,22.7037,13.4823,36.823,15.9391,45.0885,23.3766,32.0907,33.0274,15.7255,35.0722,8.52693,30.5929,6.35184,24.8094,6.51609,19.816,5.19014,44.9436,3.09839,60.488,1.69647,53.3964,1.22266,38.6179,1.19682,26.5596,1.45962,18.773,2.03103,14.5508,3.00017,13.3808,4.37402,16.0418,5.5862,26.2491,4.99898,47.5644,2.87892,60.6942,1.60824,51.8006,1.20274,37.0505,1.21267,25.4766,1.50721,18.1347,2.11859,14.2675,3.13729,13.4539,4.54026,16.7052,5.64359,28.1473
36.4197,0.944408,0.0309682,7,127,0,-31.3605,1.52209,0.955526,0.0514695,0.0324696,0.278097,0.484064,0.0135886,0.119405,7.52729,9.49527,25.9109,24.813,0.303795,0.304556,0.328586,0.331884,10.0991,22.0547,15.8721,19.8321,26.4765,19.9036,40.2731,23.7407,44.0904,32.6031,29.5077,41.2147,15.3661,41.9354,9.07009,37.228,7.11573,31.3646,7.45231,26.1634,9.88883,22.228,15.4419,19.9035,25.7584,19.8197,39.5943,23.3977,44.4341,32.0282,30.484,40.9221,15.9169,42.087,9.27296,37.5437,7.15509,31.6786,7.38339,26.4198,7.95092,46.0314,3.681,56.0457,1.75523,46.7498,1.2317,34.1689,1.25041,24.3262,1.6554,17.7578,2.58826,14.0061,4.37902,12.9477,7.24207,15.8256,9.65222,27.4155,7.27323,49.0866,3.23467,55.4407,1.61999,44.7945,1.20846,32.4657,1.28588,23.1337,1.75613,17.0211,2.79404,13.6656,4.74648,13.0665,7.72325,16.8353,9.67952,30.3422
33.2502,0.974728,0.0309682,7,255,0,-29.4003,1.67979,0.760507,0.0860738,0.0273576,0.257831,0.600578,0.0134944,0.222063,6.58362,4.98505,17.9267,21.172,0.302211,0.260077,0.402584,0.328999,8.50326,15.2995,13.2357,13.6346,22.518,13.3296,36.0237,15.2632,42.5394,20.423,30.1222,26.1886,15.5552,27.3136,8.76804,24.6882,6.555,21.0845,6.63248,17.7715,8.66598,15.1879,13.5873,13.5807,23.143,13.3642,36.6951,15.4475,42.3372,20.7573,29.2307,26.3819,15.0285,27.2412,8.57246,24.5096,6.51216,20.9008,6.68627,17.6183,4.94247,36.371,3.15774,49.7053,1.75969,46.16,1.23787,34.9025,1.17702,24.8783,1.40933,18.0913,1.94783,14.3141,2.87478,13.3067,4.16901,15.8854,5.19577,25.0863,4.47513,41.9527,2.59887,50.2918,1.52123,42.7941,1.18171,31.3953,1.22094,22.3628,1.5441,16.5841,2.19701,13.6852,3.25755,13.6481,4.58718,17.8842,5.21137,29.9729
31.6495,0.65368,0.0309682,7,127,0,-26.8917,1.82794,0.656396,0.0950812,0.0186204,0.219477,0.657947,0.0105841,0.182793,7.43686,6.6531,16.2975,25.3538,0.2988,0.276353,0.424938,0.299101,10.8298,14.3772,18.1524,13.3975,31.3129,13.9027,46.1404,16.8978,44.6986,22.429,26.4674,26.336,13.3623,25.8852,8.0057,23.1616,6.39581,20.0264,6.80074,17.2163,9.19207,15.0132,14.7619,13.6338,25.616,13.4806,41.2316,15.3992,48.2142,20.2022,33.6984,25.3708,17.1965,26.4707,9.42487,24.3133,6.72415,21.203,6.43927,18.2231,6.7102,46.4006,4.36373,67.3819,2.40023,63.3733,1.6512,46.89,1.5342,32.2764,1.78867,22.5327,2.40001,17.0117,3.45423,14.9317,4.99897,16.6341,6.63176,25.1121,6.73374,45.9468,4.4088,67.2152,2.42206,63.6108,1.65745,47.1779,1.53278,32.4869,1.78143,22.6617,2.38604,17.0764,3.4318,14.9391,4.96916,16.5617,6.60999,24.8744
32.8446,0.616014,0.0309682,7,255,0,-22.6148,0.982719,0.954928,0.0237267,0.0307321,0.445876,0.487591,0.0233368,0.111683,6.49039,9.37729,29.8143,24.6123,0.314818,0.380069,0.287685,0.401711,9.34824,22.8608,15.2394,19.3549,25.8295,19.8038,40.2377,27.3806,44.7321,49.3471,26.5947,74.4457,11.7739,72.7646,6.68918,57.0999,5.55359,41.9792,6.31062,30.7696,8.92691,23.4336,14.4177,19.5617,24.4489,19.5096,38.7698,26.0284,45.4578,46.2613,28.8512,72.8717,12.7636,74.0119,6.97468,58.8668,5.57146,43.4145,6.15097,31.7689,8.71434,43.6901,4.60551,56.4855,2.25995,49.8005,1.53654,37.4614,1.49208,27.124,1.89372,20.0382,2.85166,15.9378,4.66163,14.749,7.46297,17.697,9.73849,29.0447,7.61136,49.3136,3.69191,56.0657,1.9481,46.3402,1.47423,34.2087,1.56052,24.786,2.09874,18.5853,3.26407,15.2873,5.36948,15.0525,8.3151,19.7916,9.68732,34.4537
28.2881,0.990504,0.0309682,6,63,0,-22.3977,0.921527,1.1594,0.0298478,0.0357352,0.457445,0.433727,0.0233234,0.103749,6.34647,9.8544,22.2614,19.8487,0.247807,0.351896,0.253636,0.307161,8.96761,16.7745,14.3587,13.8406,24.1493,13.5869,38.6095,17.7755,47.8505,31.8346,33.0447,54.1046,14.5927,58.3053,7.50329,46.9876,5.62187,34.4594,5.87746,24.86,7.80223,18.3894,12.0608,14.5887,20.1209,13.3159,33.2517,15.5572,46.6506,25.3469,40.6587,46.9611,19.6091,59.5833,9.0961,51.5609,5.9618,38.5844,5.60422,27.8461,11.1993,41.1565,5.11877,63.2478,1.80583,56.6412,0.988859,42.0037,0.882236,29.8911,1.13563,21.4428,1.86544,16.1491,3.51996,13.6882,6.83024,14.9208,11.1561,24.7968,9.4857,51.2014,3.51507,63.4411,1.38931,51.7178,0.905836,37.5059,0.92809,26.6526,1.31359,19.3333,2.28657,14.998,4.41714,13.5787,8.34945,16.8038,11.7376,32.0633
29.4399,0.994002,0.0309682,7,127,0,-22.789,1.20891,1.33183,0.0370809,0.0450043,0.360229,0.359988,0.0200549,0.0792817,7.21298,12.4113,28.9201,22.8427,0.403675,0.383196,0.378581,0.377053,9.16765,23.6928,13.5932,20.6596,21.4983,20.358,32.0119,24.2703,36.8086,34.4768,27.0662,46.5419,14.8708,48.9929,8.9236,42.9766,7.04323,35.0197,7.35456,28.1345,9.57743,23.1736,14.3971,20.4491,22.7793,20.5782,33.2364,25.206,36.3343,36.1738,25.2638,47.5368,13.7672,48.5336,8.51339,41.9638,6.97876,34.0444,7.52649,27.3812,10.9596,43.3965,4.20015,54.2247,1.59278,46.5382,0.951247,35.6958,0.89259,26.7278,1.18662,20.1987,2.01041,15.9197,3.9283,13.9138,7.85448,15.2466,12.7562,24.3713,10.2385,45.5665,3.75503,53.9778,1.47788,45.4258,0.927251,34.6761,0.905945,25.9559,1.24016,19.6649,2.14152,15.6069,4.22049,13.8614,8.37816,15.6913,13.0145,26.0655
27.1626,0.91821,0.0309682,7,127,0,-18.2219,1.35492,0.992985,0.0306877,0.0298361,0.30333,0.445442,0.0146293,0.10338,7.27816,9.35881,38.1624,26.4308,0.429257,0.248423,0.298013,0.40511,9.70051,31.8134,15.1196,28.0357,25.2129,27.6216,39.4617,32.6749,46.6247,46.243,33.5045,62.6099,17.2524,66.3758,9.59924,59.1125,7.06934,49.1086,7.00408,40.097,8.87422,33.1669,13.4037,28.7056,22.1977,27.3277,35.8745,30.7221,46.6149,42.0711,38.1002,59.2669,20.4848,66.8402,10.8556,61.4202,7.41087,51.5801,6.84395,42.1629,8.83083,45.392,4.78952,58.9702,2.33279,53.5073,1.52363,41.469,1.40923,30.7859,1.71567,23.0943,2.5143,18.3134,4.07613,16.3589,6.6585,18.0953,9.41701,26.8691,8.72876,46.054,4.67573,59.0512,2.28948,53.1623,1.51228,41.0959,1.4127,30.4984,1.73224,22.9018,2.54984,18.2083,4.14112,16.3483,6.75322,18.2363,9.47164,27.3196
27.5064,0.995335,0.0309682,7,127,0,-19.9838,1.16682,0.950444,0.074831,0.0329861,0.387831,0.429472,0.0193218,0.139316,7.01587,6.51389,12.9802,35.9001,0.241459,0.444094,0.430493,0.305148,9.50265,10.2918,15.0576,8.79819,25.3582,8.7446,39.5638,11.0975,44.6948,17.5616,28.6883,24.7412,13.7599,24.8669,7.97877,20.5995,6.53964,16.0112,7.31192,12.3809,10.2722,9.91484,16.5971,8.66205,27.9044,8.95663,41.915,11.971,42.9753,19.163,25.0786,25.3639,12.118,24.2236,7.48024,19.6888,6.537,15.2371,7.68319,11.8237,4.00748,49.3009,2.00781,47.9443,1.23461,38.726,1.04292,29.4092,1.15855,22.2438,1.5674,17.4369,2.39467,14.8671,3.8278,14.8097,5.77642,18.7785,6.83036,30.1865,4.97254,46.1001,2.52379,49.888,1.40831,42.142,1.0677,32.4085,1.08859,24.4321,1.38851,18.8312,2.05157,15.4953,3.25932,14.4913,5.09395,16.7776,6.73977,25.2494
32.6153,0.972038,0.0309682,7,127,0,-20.8956,1.24576,0.852035,0.0475275,0.0262159,0.353585,0.537914,0.017108,0.110787,6.89341,10.0154,22.1497,21.4248,0.46739,0.295182,0.312791,0.336795,9.33494,17.8083,14.8869,15.2961,25.4353,15.0378,40.6178,18.5336,47.512,28.469,31.5337,40.2433,15.0197,41.4341,8.34589,35.1647,6.49638,27.9155,6.95134,21.9309,9.49507,17.6641,15.2176,15.2341,26.0107,15.0928,41.2373,18.8068,47.271,29.0241,30.6485,40.5476,14.5702,41.2587,8.19981,34.8512,6.47603,27.6309,7.01282,21.7151,10.657,41.385,6.1354,62.6294,2.80555,58.34,1.73145,43.2454,1.56479,30.1526,1.88714,21.2287,2.73786,15.924,4.38333,13.6724,7.12996,14.9492,10.3746,23.1574,10.2734,44.9118,5.52136,63.5191,2.5746,56.5277,1.67416,41.3054,1.58135,28.7458,1.96487,20.3424,2.90106,15.4588,4.67757,13.6075,7.56728,15.5013,10.6779,25.1516
33.0333,0.978359,0.0309682,7,127,0,-24.0054,0.681435,0.688267,0.0239418,0.0219017,0.648795,0.631361,0.0350631,0.107292,7.16185,11.699,17.7672,26.455,0.285821,0.414908,0.329559,0.251478,9.92422,12.4582,15.067,10.008,23.5273,10.1803,34.9533,14.7744,41.4479,30.6666,28.2797,57.4674,12.8556,59.8476,7.29159,43.6412,6.12601,28.6436,6.93438,18.7343,9.44259,12.9772,14.2177,10.1886,22.1996,9.97722,33.4181,13.7403,41.5303,27.5687,30.8574,54.5989,14.2281,61.242,7.67728,45.9249,6.14571,30.3306,6.73544,19.7737,10.4135,48.3415,5.93534,61.7827,3.28099,52.7022,2.43127,37.6825,2.43218,25.8726,3.00469,18.3285,4.20878,14.2626,6.23694,13.1768,9.1121,15.8751,11.6742,26.1452,10.4857,47.8957,6.01046,61.7717,3.31023,52.9799,2.43771,37.9474,2.42668,26.0547,2.98849,18.4363,4.17899,14.3116,6.18994,13.168,9.05339,15.7724,11.6479,25.8404
30.9636,0.934752,0.0309682,7,127,0,-24.2013,0.912757,0.416713,0.016131,0.0125444,0.461129,1.0574,0.0246199,0.119856,7.53338,13.7818,37.4202,27.4822,0.366907,0.401229,0.294322,0.357678,11.0088,29.4963,17.6082,26.2478,28.3981,28.9108,40.5152,42.879,39.6412,75.9038,22.2757,103.452,10.7086,95.8487,6.745,74.1929,5.99091,54.4914,7.00604,40.1873,9.88868,31.0584,15.57,26.6034,25.291,27.4908,37.8984,37.7386,42.0361,66.1008,26.7892,99.8096,12.6821,100.164,7.32971,79.7983,5.99397,58.9874,6.59392,43.2851,13.0328,49.4254,9.34416,66.461,6.34987,57.9602,5.22384,39.6673,5.29597,25.646,6.15974,17.5751,7.69912,13.9164,9.85415,13.765,12.3176,18.0627,13.917,30.8043,12.4724,54.041,8.63146,66.7043,6.01175,54.5858,5.16393,36.5338,5.40461,23.7045,6.40022,16.5906,8.06276,13.6221,10.3149,14.1641,12.7453,19.6477,13.9355,34.5893
29.0218,0.992698,0.0309682,7,255,0,-19.6804,1.06675,1.07827,0.0636463,0.0350346,0.411355,0.450955,0.0201655,0.178227,6.22833,5.98806,14.1164,22.6793,0.272313,0.335657,0.510843,0.284791,8.25378,10.7889,12.9472,8.80401,22.0645,8.22929,36.6989,9.78783,48.8861,15.708,37.647,26.0747,17.4809,29.672,8.67425,25.1857,6.14149,19.2644,6.15804,14.4078,8.03646,10.9808,12.4905,8.90182,21.2254,8.21456,35.5373,9.56896,48.5833,15.0803,39.2144,25.4069,18.5409,29.7744,9.02113,25.6079,6.21729,19.6626,6.0967,14.7067,5.69245,43.7616,2.60486,58.1609,1.10316,50.2272,0.702089,37.2595,0.679224,26.7443,0.895854,19.53,1.44398,15.2276,2.57879,13.7277,4.55329,16.3145,6.38333,28.235,4.67289,51.2988,1.89861,57.1356,0.901556,45.8467,0.666017,33.3824,0.723804,23.9871,1.03239,17.7908,1.74057,14.3969,3.14371,13.9932,5.31894,18.8244,6.31127,35.5198
30.2566,0.985353,0.0309682,7,255,0,-19.6512,1.09539,0.382573,0.0289703,0.0123562,0.351583,1.06335,0.0190046,0.110212,8.25501,14.0848,30.2784,31.1973,0.376916,0.350966,0.28087,0.391537,11.0634,25.5092,16.4444,23.1976,25.023,24.0863,34.7122,29.9858,36.833,42.517,26.2966,55.2331,15.0092,57.0674,9.37689,50.2213,7.45051,41.2912,7.5812,33.4219,9.42174,27.5584,13.4307,23.9939,20.4377,23.1679,30.2071,26.3114,37.4589,35.644,32.5082,49.8687,19.873,57.7004,11.5096,54.1737,8.07148,45.6491,7.30556,37.0548,12.6562,48.2147,9.5326,56.7082,7.20006,48.5607,6.3063,34.8892,6.4492,24.1423,7.33086,17.7069,8.81987,14.8122,10.7897,15.0186,12.873,19.1444,14.0746,29.6285,12.9298,46.4812,9.85825,56.6776,7.37385,49.9142,6.34436,36.2651,6.3959,25.0659,7.20749,18.2041,8.63686,14.9717,10.5663,14.8398,12.6703,18.461,14.0364,28.1467
